x,y,u,v,p
0.695,0.195,-0.3343123,-0.2131604,0.07215888
0.705,0.195,-0.3376453,-0.2255488,0.07390293
0.715,0.195,-0.3415856,-0.2384471,0.07577802
0.725,0.195,-0.3460094,-0.2518362,0.07779954
0.735,0.195,-0.3506206,-0.2655661,0.07998209
0.745,0.195,-0.3548867,-0.2792813,0.08233616
0.755,0.195,-0.3579887,-0.2923424,0.08486306
0.765,0.195,-0.3588098,-0.3037671,0.08754839
0.775,0.195,-0.3559956,-0.3122249,0.09035475
0.785,0.195,-0.3481117,-0.3161239,0.09321616
0.795,0.195,-0.333905,-0.3138201,0.09603746
0.805,0.195,-0.3126339,-0.3039436,0.0987022
0.815,0.195,-0.284384,-0.2857846,0.1010904
0.825,0.195,-0.2502509,-0.2596252,0.1031028
0.835,0.195,-0.2122789,-0.2268709,0.1046836
0.845,0.195,-0.1731194,-0.1898825,0.1058322
0.855,0.195,-0.1354952,-0.1515173,0.1065977
0.865,0.195,-0.1016578,-0.114536,0.1070602
0.875,0.195,-0.0730323,-0.08109417,0.1073075
0.885,0.195,-0.05013931,-0.05248422,0.1074169
0.895,0.195,-0.03275147,-0.0291544,0.1074465
0.905,0.195,-0.02016472,-0.01091614,0.1074348
0.915,0.195,-0.01147003,0.002782433,0.107405
0.925,0.195,-0.005757291,0.01261165,0.1073696
0.935,0.195,-0.002232721,0.01918723,0.1073352
0.945,0.195,-0.000259443,0.0229784,0.107305
0.955,0.195,0.000650646,0.02427632,0.1072806
0.965,0.195,0.000867974,0.02320136,0.107263
0.975,0.195,0.00068267,0.01973559,0.107253
0.985,0.195,0.000339473,0.01377449,0.1072508
0.995,0.195,6.58048E-05,0.005200425,0.1072557
1,0.195,0,0,0.1072574
0,0.205,0,0,0.1221065
0.005,0.205,-0.0003818,-0.007323576,0.1220918
0.015,0.205,-0.002498366,-0.01384411,0.1220145
0.025,0.205,-0.006820879,-0.01050074,0.1219032
0.035,0.205,-0.01328527,1.36301E-05,0.1217549
0.045,0.205,-0.02175588,0.01511971,0.1215733
0.055,0.205,-0.0321179,0.03283786,0.1213624
0.065,0.205,-0.04433995,0.05204071,0.1211184
0.075,0.205,-0.05847819,0.07232915,0.1208276
0.085,0.205,-0.07460924,0.09368266,0.1204662
0.095,0.205,-0.0927245,0.1161014,0.1200013
0.105,0.205,-0.1126372,0.1393667,0.1193927
0.115,0.205,-0.1339417,0.1629545,0.1185962
0.125,0.205,-0.1560393,0.1860848,0.1175685
0.135,0.205,-0.1782163,0.2078561,0.1162735
0.145,0.205,-0.1997455,0.227404,0.1146881
0.155,0.205,-0.2199762,0.2440287,0.1128064
0.165,0.205,-0.238393,0.2572642,0.1106405
0.175,0.205,-0.2546371,0.266889,0.1082194
0.185,0.205,-0.2685035,0.272898,0.105585
0.195,0.205,-0.2799267,0.2754613,0.1027879
0.205,0.205,-0.2889665,0.2748829,0.09988223
0.215,0.205,-0.2957912,0.2715635,0.09692125
0.225,0.205,-0.3006566,0.2659627,0.09395361
0.235,0.205,-0.3038775,0.2585602,0.09102064
0.245,0.205,-0.3057962,0.2498188,0.088155
0.255,0.205,-0.3067507,0.2401541,0.08538055
0.265,0.205,-0.3070489,0.2299143,0.08271317
0.275,0.205,-0.3069512,0.2193716,0.08016212
0.285,0.205,-0.3066628,0.2087231,0.07773166
0.295,0.205,-0.306333,0.1980997,0.07542265
0.305,0.205,-0.3060603,0.1875778,0.07323381
0.315,0.205,-0.3059015,0.1771932,0.07116285
0.325,0.205,-0.3058812,0.1669535,0.06920713
0.335,0.205,-0.3060013,0.156849,0.06736419
0.345,0.205,-0.3062491,0.1468601,0.06563193
0.355,0.205,-0.3066037,0.136964,0.06400877
0.365,0.205,-0.3070412,0.1271375,0.06249364
0.375,0.205,-0.3075374,0.1173594,0.06108589
0.385,0.205,-0.3080702,0.1076115,0.05978524
0.395,0.205,-0.3086203,0.09787876,0.05859163
0.405,0.205,-0.3091719,0.08814876,0.05750517
0.415,0.205,-0.3097123,0.07841163,0.05652599
0.425,0.205,-0.3102319,0.0686594,0.05565422
0.435,0.205,-0.3107238,0.05888556,0.05488988
0.445,0.205,-0.3111834,0.04908468,0.05423286
0.455,0.205,-0.3116077,0.03925215,0.05368283
0.465,0.205,-0.3119957,0.02938395,0.05323927
0.475,0.205,-0.3123473,0.01947653,0.05290139
0.485,0.205,-0.3126636,0.009526774,0.05266817
0.495,0.205,-0.3129466,-0.000468021,0.0525383
0.505,0.205,-0.3131989,-0.0105101,0.05251025
0.515,0.205,-0.3134237,-0.02060119,0.05258226
0.525,0.205,-0.3136247,-0.03074243,0.05275232
0.535,0.205,-0.3138058,-0.04093425,0.05301827
0.545,0.205,-0.3139715,-0.05117632,0.05337779
0.555,0.205,-0.3141264,-0.06146746,0.05382848
0.565,0.205,-0.3142755,-0.0718056,0.05436789
0.575,0.205,-0.3144242,-0.08218783,0.0549936
0.585,0.205,-0.3145788,-0.09261048,0.0557033
0.595,0.205,-0.3147467,-0.1030694,0.05649483
0.605,0.205,-0.314937,-0.1135605,0.05736632
0.615,0.205,-0.3151618,-0.1240802,0.05831623
0.625,0.205,-0.3154374,-0.1346272,0.05934352
0.635,0.205,-0.3157864,-0.1452035,0.06044772
0.645,0.205,-0.3162398,-0.1558171,0.06162911
0.655,0.205,-0.3168401,-0.1664849,0.06288895
0.665,0.205,-0.3176438,-0.1772368,0.0642296
0.675,0.205,-0.3187239,-0.1881191,0.06565492
0.685,0.205,-0.3201698,-0.1991981,0.06717051
0.695,0.205,-0.3220837,-0.2105617,0.06878408
0.705,0.205,-0.3245697,-0.2223156,0.0705058
0.715,0.205,-0.3277133,-0.2345707,0.07234847
0.725,0.205,-0.3315446,-0.2474171,0.07432739
0.735,0.205,-0.3359864,-0.2608781,0.07645961
0.745,0.205,-0.3407843,-0.2748415,0.07876205
0.755,0.205,-0.3454298,-0.2889697,0.08124797
0.765,0.205,-0.3490932,-0.302601,0.08392137
0.775,0.205,-0.3505979,-0.3146698,0.08676922
0.785,0.205,-0.3484757,-0.3236881,0.08975255
0.795,0.205,-0.3411382,-0.3278389,0.09279913
0.805,0.205,-0.3271743,-0.3252236,0.09580209
0.815,0.205,-0.3057368,-0.3142579,0.09862902
0.825,0.205,-0.2769153,-0.294146,0.1011435
0.835,0.205,-0.2419474,-0.2652814,0.103235
0.845,0.205,-0.2031318,-0.2293877,0.1048459
0.855,0.205,-0.1634038,-0.1892731,0.1059838
0.865,0.205,-0.1256956,-0.1482344,0.1067128
0.875,0.205,-0.09232323,-0.10933,0.1071286
0.885,0.205,-0.06463018,-0.07481133,0.1073308
0.895,0.205,-0.04296749,-0.04589234,0.1074025
0.905,0.205,-0.02692327,-0.02284908,0.1074035
0.915,0.205,-0.01564574,-0.005308469,0.1073712
0.925,0.205,-0.008133888,0.007425092,0.107327
0.935,0.205,-0.003436227,0.01610316,0.1072818
0.945,0.205,-0.000751524,0.02136237,0.1072412
0.955,0.205,0.000548142,0.02364619,0.1072078
0.965,0.205,0.000939386,0.02319043,0.1071833
0.975,0.205,0.000790211,0.02005014,0.1071686
0.985,0.205,0.000407688,0.01415419,0.1071642
0.995,0.205,8.11248E-05,0.005387716,0.1071694
1,0.205,0,0,0.1071713
0,0.215,0,0,0.1225168
0.005,0.215,-0.00056364,-0.006064339,0.1224972
0.015,0.215,-0.003463793,-0.01010685,0.1224016
0.025,0.215,-0.008950188,-0.004458019,0.1222776
0.035,0.215,-0.01669246,0.008155159,0.1221155
0.045,0.215,-0.02644809,0.02519406,0.1219128
0.055,0.215,-0.03808351,0.04476632,0.121668
0.065,0.215,-0.05157421,0.06584481,0.1213716
0.075,0.215,-0.06696256,0.08807762,0.1210039
0.085,0.215,-0.08426364,0.1113872,0.1205345
0.095,0.215,-0.1033576,0.1356129,0.1199246
0.105,0.215,-0.1239199,0.1603193,0.1191294
0.115,0.215,-0.1454182,0.1847782,0.1181031
0.125,0.215,-0.1671727,0.208077,0.116806
0.135,0.215,-0.1884544,0.2292836,0.11521
0.145,0.215,-0.2085831,0.2475983,0.1133049
0.155,0.215,-0.2269992,0.2624514,0.1110995
0.165,0.215,-0.2432991,0.2735349,0.1086213
0.175,0.215,-0.2572393,0.2807852,0.1059128
0.185,0.215,-0.2687264,0.2843423,0.1030265
0.195,0.215,-0.2778032,0.2845067,0.10002
0.205,0.215,-0.2846308,0.281696,0.09695036
0.215,0.215,-0.2894669,0.2764024,0.0938699
0.225,0.215,-0.2926354,0.269148,0.09082315
0.235,0.215,-0.2944914,0.260441,0.08784515
0.245,0.215,-0.2953869,0.2507402,0.08496122
0.255,0.215,-0.2956423,0.2404297,0.08218784
0.265,0.215,-0.2955268,0.2298085,0.07953422
0.275,0.215,-0.2952499,0.2190909,0.0770041
0.285,0.215,-0.2949609,0.2084162,0.07459758
0.295,0.215,-0.2947556,0.1978633,0.07231258
0.305,0.215,-0.2946854,0.1874657,0.070146
0.315,0.215,-0.2947688,0.1772267,0.06809452
0.325,0.215,-0.2950016,0.1671315,0.06615512
0.335,0.215,-0.2953657,0.1571561,0.0643253
0.345,0.215,-0.2958362,0.1472736,0.06260317
0.355,0.215,-0.2963862,0.1374584,0.06098748
0.365,0.215,-0.2969899,0.127688,0.05947745
0.375,0.215,-0.2976243,0.1179436,0.05807275
0.385,0.215,-0.2982703,0.1082103,0.05677332
0.395,0.215,-0.2989126,0.09847643,0.05557929
0.405,0.215,-0.2995393,0.08873318,0.05449087
0.415,0.215,-0.300142,0.07897371,0.05350828
0.425,0.215,-0.3007147,0.0691927,0.05263169
0.435,0.215,-0.3012536,0.05938583,0.05186114
0.445,0.215,-0.3017567,0.04954949,0.05119653
0.455,0.215,-0.3022233,0.03968054,0.05063756
0.465,0.215,-0.3026539,0.02977611,0.05018374
0.475,0.215,-0.3030497,0.01983362,0.04983436
0.485,0.215,-0.3034127,0.0098507,0.04958849
0.495,0.215,-0.3037454,-0.00017474,0.04944497
0.505,0.215,-0.3040506,-0.01024446,0.04940243
0.515,0.215,-0.3043314,-0.02035983,0.04945933
0.525,0.215,-0.3045914,-0.0305217,0.04961393
0.535,0.215,-0.304834,-0.0407303,0.04986435
0.545,0.215,-0.3050627,-0.05098517,0.05020859
0.555,0.215,-0.305281,-0.06128501,0.0506446
0.565,0.215,-0.3054925,-0.07162763,0.05117031
0.575,0.215,-0.3057004,-0.08200986,0.05178366
0.585,0.215,-0.305908,-0.09242762,0.05248268
0.595,0.215,-0.3061189,-0.1028759,0.05326555
0.605,0.215,-0.3063372,-0.113349,0.05413066
0.615,0.215,-0.306568,-0.123841,0.05507664
0.625,0.215,-0.3068189,-0.1343464,0.05610251
0.635,0.215,-0.307101,-0.1448614,0.05720768
0.645,0.215,-0.307431,-0.1553856,0.05839211
0.655,0.215,-0.3078342,-0.1659243,0.05965642
0.665,0.215,-0.3083481,-0.1764924,0.06100204
0.675,0.215,-0.3090253,-0.1871188,0.06243146
0.685,0.215,-0.3099383,-0.197851,0.06394848
0.695,0.215,-0.3111805,-0.2087611,0.0655586
0.705,0.215,-0.3128651,-0.2199481,0.06726945
0.715,0.215,-0.3151162,-0.2315373,0.06909122
0.725,0.215,-0.3180491,-0.2436689,0.07103703
0.735,0.215,-0.3217326,-0.2564706,0.07312301
0.745,0.215,-0.3261327,-0.2700082,0.07536765
0.755,0.215,-0.3310332,-0.2842057,0.07779007
0.765,0.215,-0.3359445,-0.2987387,0.08040618
0.775,0.215,-0.3400197,-0.312912,0.08322247
0.785,0.215,-0.3420145,-0.3255566,0.08622683
0.795,0.215,-0.3403396,-0.3349978,0.08937783
0.805,0.215,-0.333251,-0.3391624,0.09259561
0.815,0.215,-0.3191925,-0.3358754,0.09575987
0.825,0.215,-0.2972459,-0.3233451,0.0987209
0.835,0.215,-0.2675626,-0.3007407,0.1013261
0.845,0.215,-0.2315925,-0.2686629,0.1034561
0.855,0.215,-0.1919467,-0.2292694,0.1050562
0.865,0.215,-0.1518616,-0.1859087,0.1061479
0.875,0.215,-0.1144413,-0.1423446,0.106814
0.885,0.215,-0.08198687,-0.1018869,0.1071669
0.895,0.215,-0.05567276,-0.0667889,0.107316
0.905,0.215,-0.03561588,-0.03809049,0.1073482
0.915,0.215,-0.02119089,-0.01582976,0.1073221
0.925,0.215,-0.01139981,0.00057644,0.1072724
0.935,0.215,-0.00516854,0.01195999,0.1072178
0.945,0.215,-0.001528111,0.0191262,0.1071673
0.955,0.215,0.000310804,0.02269851,0.1071253
0.965,0.215,0.000957652,0.02306129,0.1070939
0.975,0.215,0.000882544,0.02036764,0.1070745
0.985,0.215,0.000473893,0.01459065,0.1070678
0.995,0.215,9.65734E-05,0.005613471,0.1070731
1,0.215,0,0,0.1070754
0,0.225,0,0,0.1229192
0.005,0.225,-0.000758219,-0.004322675,0.1228945
0.015,0.225,-0.004474163,-0.005312725,0.1227807
0.025,0.225,-0.01113023,0.002832534,0.1226439
0.035,0.225,-0.02011744,0.01756438,0.1224662
0.045,0.225,-0.03109696,0.03651232,0.1222375
0.055,0.225,-0.04392202,0.05791877,0.1219498
0.065,0.225,-0.05856591,0.08084871,0.1215875
0.075,0.225,-0.07503675,0.1049551,0.1211243
0.085,0.225,-0.0932669,0.130052,0.1205237
0.095,0.225,-0.113017,0.1557852,0.1197415
0.105,0.225,-0.1338381,0.1815052,0.1187306
0.115,0.225,-0.1551059,0.2063195,0.1174473
0.125,0.225,-0.1761062,0.229246,0.1158589
0.135,0.225,-0.1961387,0.2493853,0.1139493
0.145,0.225,-0.2146011,0.2660499,0.1117231
0.155,0.225,-0.2310394,0.2788243,0.1092049
0.165,0.225,-0.2451639,0.2875639,0.1064367
0.175,0.225,-0.256844,0.2923601,0.1034725
0.185,0.225,-0.2660954,0.2934944,0.1003729
0.195,0.225,-0.2730633,0.2913911,0.09719895
0.205,0.225,-0.2779992,0.2865689,0.0940071
0.215,0.225,-0.2812297,0.2795906,0.09084572
0.225,0.225,-0.2831192,0.271012,0.08775288
0.235,0.225,-0.2840324,0.2613396,0.08475599
0.245,0.225,-0.2843023,0.2509998,0.08187266
0.255,0.225,-0.284209,0.2403245,0.07911241
0.265,0.225,-0.2839687,0.2295506,0.07647878
0.275,0.225,-0.2837338,0.2188306,0.07397125
0.285,0.225,-0.2835994,0.2082483,0.07158701
0.295,0.225,-0.2836139,0.1978373,0.06932222
0.305,0.225,-0.2837916,0.1875978,0.06717288
0.315,0.225,-0.2841237,0.1775104,0.06513541
0.325,0.225,-0.2845881,0.1675466,0.06320689
0.335,0.225,-0.2851565,0.1576762,0.06138514
0.345,0.225,-0.2857999,0.1478708,0.05966867
0.355,0.225,-0.2864913,0.1381064,0.05805659
0.365,0.225,-0.2872075,0.1283637,0.05654849
0.375,0.225,-0.2879296,0.1186281,0.05514428
0.385,0.225,-0.2886433,0.1088887,0.05384408
0.395,0.225,-0.2893376,0.09913761,0.05264813
0.405,0.225,-0.2900052,0.08936904,0.05155672
0.415,0.225,-0.2906412,0.07957883,0.05057007
0.425,0.225,-0.2912427,0.06976376,0.04968834
0.435,0.225,-0.2918084,0.05992116,0.04891157
0.445,0.225,-0.2923383,0.05004871,0.04823963
0.455,0.225,-0.2928332,0.04014422,0.04767223
0.465,0.225,-0.2932945,0.03020562,0.0472089
0.475,0.225,-0.2937242,0.02023092,0.04684897
0.485,0.225,-0.2941248,0.01021821,0.04659159
0.495,0.225,-0.294499,0.00016577,0.04643571
0.505,0.225,-0.2948497,-0.009927912,0.04638013
0.515,0.225,-0.2951799,-0.02006401,0.04642347
0.525,0.225,-0.295493,-0.03024328,0.04656422
0.535,0.225,-0.2957921,-0.04046595,0.04680076
0.545,0.225,-0.2960802,-0.05073164,0.04713136
0.555,0.225,-0.2963603,-0.0610392,0.0475543
0.565,0.225,-0.2966349,-0.07138666,0.04806779
0.575,0.225,-0.2969064,-0.08177112,0.04867014
0.585,0.225,-0.2971765,-0.09218868,0.04935968
0.595,0.225,-0.2974467,-0.1026344,0.05013491
0.605,0.225,-0.2977182,-0.1131022,0.05099449
0.615,0.225,-0.2979921,-0.1235855,0.05193727
0.625,0.225,-0.2982701,-0.1340768,0.05296241
0.635,0.225,-0.2985555,-0.1445689,0.05406933
0.645,0.225,-0.2988545,-0.155056,0.05525787
0.655,0.225,-0.2991785,-0.1655352,0.05652829
0.665,0.225,-0.2995473,-0.1760094,0.0578814
0.675,0.225,-0.2999925,-0.1864911,0.05931872
0.685,0.225,-0.3005629,-0.1970079,0.06084268
0.695,0.225,-0.3013289,-0.2076082,0.06245689
0.705,0.225,-0.3023866,-0.2183686,0.0641666
0.715,0.225,-0.3038583,-0.2293993,0.0659792
0.725,0.225,-0.3058856,-0.2408448,0.06790475
0.735,0.225,-0.3086105,-0.2528744,0.06995661
0.745,0.225,-0.3121374,-0.2656544,0.07215162
0.755,0.225,-0.316471,-0.2792922,0.07450975
0.765,0.225,-0.3214271,-0.2937453,0.07705226
0.775,0.225,-0.3265264,-0.3086937,0.0797977
0.785,0.225,-0.3308923,-0.3233907,0.08275473
0.795,0.225,-0.3331981,-0.336534,0.08591146
0.805,0.225,-0.3317208,-0.3462234,0.08922263
0.815,0.225,-0.3245583,-0.3500902,0.09259859
0.825,0.225,-0.3100284,-0.3456639,0.09590316
0.835,0.225,-0.2871914,-0.3309696,0.09896776
0.845,0.225,-0.2563389,-0.3052249,0.1016244
0.855,0.225,-0.2192203,-0.2693718,0.1037488
0.865,0.225,-0.1788192,-0.226145,0.1052958
0.875,0.225,-0.1386733,-0.1795242,0.106307
0.885,0.225,-0.1019914,-0.1337357,0.1068872
0.895,0.225,-0.07095484,-0.09224806,0.1071652
0.905,0.225,-0.04647302,-0.05718922,0.107258
0.915,0.225,-0.02837189,-0.02931798,0.1072522
0.925,0.225,-0.01579946,-0.008377912,0.1072031
0.935,0.225,-0.007627462,0.006431699,0.107141
0.945,0.225,-0.002735903,0.01605253,0.1070812
0.955,0.225,-0.000162062,0.02130136,0.1070306
0.965,0.225,0.000859609,0.02274158,0.1069925
0.975,0.225,0.000925337,0.02065316,0.1069682
0.985,0.225,0.00052424,0.01507012,0.1069589
0.995,0.225,0.000109742,0.005874635,0.106964
1,0.225,0,0,0.1069665
0,0.235,0,0,0.1232911
0.005,0.235,-0.000959147,-0.00207658,0.1232614
0.015,0.235,-0.005497342,0.000547683,0.1231294
0.025,0.235,-0.01329556,0.01133953,0.1229797
0.035,0.235,-0.02346406,0.02817756,0.1227836
0.045,0.235,-0.03557832,0.04898819,0.1225227
0.055,0.235,-0.04947943,0.07218249,0.1221819
0.065,0.235,-0.06512617,0.09689616,0.121739
0.075,0.235,-0.08247374,0.1227408,0.1211611
0.085,0.235,-0.1013594,0.1493807,0.120406
0.095,0.235,-0.1214289,0.1762547,0.1194261
0.105,0.235,-0.1421344,0.202524,0.1181749
0.115,0.235,-0.1627993,0.2271851,0.1166142
0.125,0.235,-0.1827175,0.2492492,0.1147221
0.135,0.235,-0.2012499,0.2679019,0.112497
0.145,0.235,-0.2178902,0.282599,0.1099594
0.155,0.235,-0.2322947,0.29309,0.1071494
0.165,0.235,-0.2442861,0.2993939,0.1041216
0.175,0.235,-0.2538429,0.3017536,0.1009391
0.185,0.235,-0.2610842,0.3005856,0.09766702
0.195,0.235,-0.2662461,0.2964257,0.09436637
0.205,0.235,-0.2696507,0.2898731,0.09109005
0.215,0.235,-0.2716671,0.2815324,0.08788
0.225,0.235,-0.2726707,0.2719621,0.08476647
0.235,0.235,-0.2730079,0.2616379,0.08176888
0.245,0.235,-0.2729713,0.2509322,0.0788976
0.255,0.235,-0.2727872,0.2401116,0.07615624
0.265,0.235,-0.2726141,0.2293472,0.07354391
0.275,0.235,-0.2725496,0.2187323,0.07105715
0.285,0.235,-0.2726418,0.208303,0.06869141
0.295,0.235,-0.2729026,0.1980578,0.06644201
0.305,0.235,-0.2733203,0.1879736,0.0643048
0.315,0.235,-0.2738696,0.1780179,0.06227641
0.325,0.235,-0.27452,0.1681564,0.0603543
0.335,0.235,-0.2752406,0.1583584,0.05853676
0.345,0.235,-0.2760037,0.1485982,0.05682275
0.355,0.235,-0.276786,0.1388558,0.05521175
0.365,0.235,-0.2775692,0.1291167,0.0537036
0.375,0.235,-0.2783397,0.1193705,0.0522984
0.385,0.235,-0.2790877,0.1096103,0.0509964
0.395,0.235,-0.2798069,0.09983149,0.04979788
0.405,0.235,-0.2804933,0.09003082,0.0487031
0.415,0.235,-0.281145,0.0802061,0.0477123
0.425,0.235,-0.2817615,0.07035555,0.04682556
0.435,0.235,-0.282343,0.06047763,0.0460429
0.445,0.235,-0.2828908,0.0505708,0.04536415
0.455,0.235,-0.2834065,0.04063348,0.044789
0.465,0.235,-0.2838921,0.03066407,0.044317
0.475,0.235,-0.28435,0.0206609,0.04394751
0.485,0.235,-0.2847827,0.01062235,0.04367974
0.495,0.235,-0.2851929,0.0005469,0.04351274
0.505,0.235,-0.2855834,-0.009566813,0.04344544
0.515,0.235,-0.2859573,-0.01971988,0.04347662
0.525,0.235,-0.2863175,-0.02991304,0.04360495
0.535,0.235,-0.2866669,-0.04014659,0.04382903
0.545,0.235,-0.2870083,-0.0504203,0.04414739
0.555,0.235,-0.2873444,-0.06073329,0.04455854
0.565,0.235,-0.2876773,-0.07108396,0.04506099
0.575,0.235,-0.2880088,-0.08146988,0.04565332
0.585,0.235,-0.2883403,-0.09188767,0.04633417
0.595,0.235,-0.2886721,-0.1023329,0.04710228
0.605,0.235,-0.2890042,-0.1128002,0.04795658
0.615,0.235,-0.2893357,-0.1232829,0.04889617
0.625,0.235,-0.2896653,-0.1337733,0.04992034
0.635,0.235,-0.2899917,-0.1442632,0.05102865
0.645,0.235,-0.2903145,-0.1547439,0.05222092
0.655,0.235,-0.2906356,-0.1652077,0.05349727
0.665,0.235,-0.2909615,-0.1756495,0.05485817
0.675,0.235,-0.2913066,-0.1860698,0.05630455
0.685,0.235,-0.2916972,-0.1964787,0.05783788
0.695,0.235,-0.2921779,-0.2069022,0.05946042
0.705,0.235,-0.2928168,-0.2173894,0.0611755
0.715,0.235,-0.293712,-0.2280216,0.06298803
0.725,0.235,-0.2949934,-0.23892,0.06490505
0.735,0.235,-0.2968187,-0.2502491,0.06693649
0.745,0.235,-0.2993548,-0.2622084,0.06909593
0.755,0.235,-0.3027382,-0.2750035,0.07140102
0.765,0.235,-0.3070072,-0.2887834,0.07387328
0.775,0.235,-0.3120014,-0.3035339,0.07653627
0.785,0.235,-0.3172384,-0.3189256,0.07941113
0.795,0.235,-0.3217935,-0.3341337,0.08250833
0.805,0.235,-0.3242363,-0.3476809,0.08581514
0.815,0.235,-0.3226924,-0.35739,0.08928037
0.825,0.235,-0.3151006,-0.3605518,0.09280157
0.835,0.235,-0.2996821,-0.3543887,0.09622353
0.845,0.235,-0.275546,-0.3367946,0.09935723
0.855,0.235,-0.2432251,-0.3071629,0.1020212
0.865,0.235,-0.2048692,-0.2669562,0.1040926
0.875,0.235,-0.1638868,-0.2196498,0.1055437
0.885,0.235,-0.1240859,-0.1699233,0.1064428
0.895,0.235,-0.08867485,-0.122407,0.1069194
0.905,0.235,-0.0595878,-0.08058051,0.1071165
0.915,0.235,-0.03737351,-0.04628962,0.1071543
0.925,0.235,-0.02152833,-0.01990847,0.1071157
0.935,0.235,-0.01098123,-0.000851869,0.1070496
0.945,0.235,-0.004503502,0.01187857,0.1069812
0.955,0.235,-0.000959816,0.01928319,0.1069219
0.965,0.235,0.000589269,0.02212731,0.1068765
0.975,0.235,0.000888504,0.02084826,0.106847
0.985,0.235,0.000546811,0.0155635,0.1068344
0.995,0.235,0.000118595,0.006162305,0.1068387
1,0.235,0,0,0.1068412
0,0.245,0,0,0.1236066
0.005,0.245,-0.001159224,0.000678752,0.1235719
0.015,0.245,-0.006499116,0.007451021,0.1234225
0.025,0.245,-0.01537986,0.02099984,0.123259
0.035,0.245,-0.0266378,0.03990349,0.123041
0.045,0.245,-0.03977185,0.06250835,0.1227408
0.055,0.245,-0.05460822,0.0874142,0.1223359
0.065,0.245,-0.07107795,0.1137971,0.1217971
0.075,0.245,-0.08906962,0.1411839,0.1210856
0.085,0.245,-0.1083229,0.1690618,0.1201545
0.095,0.245,-0.1283846,0.19667,0.1189554
0.105,0.245,-0.1486398,0.2230207,0.1174454
0.115,0.245,-0.1683984,0.2470578,0.1155956
0.125,0.245,-0.186996,0.2678408,0.1133974
0.135,0.245,-0.2038757,0.2846787,0.1108654
0.145,0.245,-0.2186353,0.2971879,0.108036
0.155,0.245,-0.2310411,0.3052869,0.1049631
0.165,0.245,-0.2410242,0.3091555,0.1017117
0.175,0.245,-0.2486663,0.3091825,0.09835058
0.185,0.245,-0.2541782,0.3059073,0.09494594
0.195,0.245,-0.2578689,0.299958,0.09155583
0.205,0.245,-0.2601062,0.2919862,0.08822698
0.215,0.245,-0.2612733,0.2826066,0.08499348
0.225,0.245,-0.2617298,0.2723511,0.08187735
0.235,0.245,-0.2617832,0.2616414,0.07889045
0.245,0.245,-0.261673,0.2507826,0.07603696
0.255,0.245,-0.2615677,0.2399717,0.07331585
0.265,0.245,-0.2615708,0.2293168,0.07072316
0.275,0.245,-0.2617328,0.2188602,0.06825365
0.285,0.245,-0.2620658,0.2086008,0.06590197
0.295,0.245,-0.2625564,0.1985127,0.06366334
0.305,0.245,-0.2631775,0.1885593,0.06153387
0.315,0.245,-0.2638966,0.1787029,0.05951066
0.325,0.245,-0.2646817,0.1689094,0.05759171
0.335,0.245,-0.2655044,0.1591513,0.05577579
0.345,0.245,-0.2663415,0.1494078,0.05406225
0.355,0.245,-0.267175,0.1396642,0.05245086
0.365,0.245,-0.2679922,0.1299106,0.05094165
0.375,0.245,-0.2687844,0.1201408,0.04953483
0.385,0.245,-0.269546,0.110351,0.04823067
0.395,0.245,-0.2702742,0.1005392,0.04702944
0.405,0.245,-0.2709678,0.09070394,0.04593139
0.415,0.245,-0.2716268,0.08084431,0.04493665
0.425,0.245,-0.272252,0.07095949,0.04404528
0.435,0.245,-0.2728448,0.06104853,0.04325723
0.445,0.245,-0.273407,0.05111035,0.04257229
0.455,0.245,-0.2739407,0.04114371,0.04199014
0.465,0.245,-0.274448,0.03114721,0.04151031
0.475,0.245,-0.2749312,0.0211194,0.04113222
0.485,0.245,-0.2753929,0.0110588,0.04085511
0.495,0.245,-0.2758356,0.000964021,0.04067814
0.505,0.245,-0.2762619,-0.009166211,0.04060033
0.515,0.245,-0.2766747,-0.01933294,0.0406206
0.525,0.245,-0.2770766,-0.02953691,0.04073779
0.535,0.245,-0.2774704,-0.0397785,0.04095067
0.545,0.245,-0.2778586,-0.05005763,0.04125799
0.555,0.245,-0.2782437,-0.0603737,0.04165847
0.565,0.245,-0.2786276,-0.0707255,0.04215087
0.575,0.245,-0.2790122,-0.0811111,0.04273398
0.585,0.245,-0.2793984,-0.09152778,0.04340669
0.595,0.245,-0.2797866,-0.1019719,0.04416799
0.605,0.245,-0.2801763,-0.1124388,0.04501702
0.615,0.245,-0.280566,-0.1229228,0.04595308
0.625,0.245,-0.2809531,-0.1334169,0.04697565
0.635,0.245,-0.2813345,-0.1439128,0.04808442
0.645,0.245,-0.2817063,-0.1544015,0.04927928
0.655,0.245,-0.2820649,-0.1648733,0.05056034
0.665,0.245,-0.2824085,-0.1753187,0.05192793
0.675,0.245,-0.2827392,-0.1857307,0.05338267
0.685,0.245,-0.2830666,-0.1961073,0.05492547
0.695,0.245,-0.2834124,-0.2064563,0.05655769
0.705,0.245,-0.2838168,-0.2168021,0.05828133
0.715,0.245,-0.2843462,-0.2271947,0.0600994
0.725,0.245,-0.2851001,-0.2377205,0.0620164
0.735,0.245,-0.2862166,-0.2485127,0.06403904
0.745,0.245,-0.2878683,-0.2597574,0.06617717
0.755,0.245,-0.2902457,-0.2716869,0.06844468
