x,y,u,v,p
0.0572622,0.089874,-0.01407099388199277,-0.0008904972876599434,-0.4496120190180284
0.0580662,0.0900122,-0.014224889116996329,-0.0008474289600447416,-0.44926000982408476
0.05887,0.0901477,-0.014243635323256721,-0.0009414993349579323,-0.44892791988774294
0.0596735,0.0902807,-0.014431392823138291,-0.0012154074330597087,-0.4485934884571488
0.0604766,0.0904113,-0.014917968829307859,-0.001724003931660992,-0.4482360547069917
0.0612794,0.0905393,-0.014471515149977063,-0.002099731523818764,-0.44781679397535923
0.062082,0.090665,-0.013307292099688728,-0.0022424656236359106,-0.44732406482885423
0.0628842,0.0907883,-0.011668122895356035,-0.0022027548769528527,-0.44678079714762825
0.0636862,0.0909094,-0.009852620039042265,-0.001998169379531279,-0.44620310498011756
0.0644879,0.0910281,-0.008241845316862083,-0.0016842616949763612,-0.44560657273971926
0.0652893,0.0911447,-0.007424945016467895,-0.0015660517828425286,-0.4450105149068619
0.0660905,0.0912591,-0.006538734288800014,-0.0017864972653107117,-0.4444478166539697
0.0668914,0.0913713,-0.005660978770350019,-0.0022406183871510853,-0.44387350966247036
0.067692,0.0914814,-0.005055803818390384,-0.002760312072730061,-0.4432262743931479
0.0684924,0.0915895,-0.005242156207726399,-0.002627511344880904,-0.4423494542774201
0.0692926,0.0916956,-0.00591692233125608,-0.0025923866201509084,-0.4411769492008025
0.0700925,0.0917996,-0.006164209628135494,-0.0029525149380245403,-0.4397863672445856
0.0708921,0.0919018,-0.004496166286967489,-0.0031536706542877103,-0.43809279551627145
0.0716915,0.0920019,-0.001025882567434043,-0.003136239085742811,-0.43610229500393993
0.0724907,0.0921002,0.0025082345909569056,-0.0029091993185000713,-0.43406871187848695
0.0732897,0.0921967,0.004017555377049299,-0.0022766296336193307,-0.43235392796006406
0.0740884,0.0922913,0.0014198380322000895,-0.0023029399210511945,-0.4307388178107965
0.0748869,0.0923841,-0.0017211858456045446,-0.002344821556991506,-0.42924620688115056
0.0756852,0.0924751,-0.003618709058293776,-0.002083094611856567,-0.42791091233698153
0.0764833,0.0925644,-0.0037345005494322844,-0.0014836160685012534,-0.4266719313788815
0.0772812,0.092652,-0.004487668249527511,-0.0011603154764671135,-0.425507055101393
0.0780788,0.0927378,-0.006433177920554734,-0.0013821613884593144,-0.42442250972413675
0.0788763,0.092822,-0.004988008335138227,-0.0014182179405593076,-0.42345240630627107
0.0796736,0.0929046,-0.001737040086367446,-0.001224239738721771,-0.42255338947736715
0.0804706,0.0929855,0.0015822095275132893,-0.0007859019910875906,-0.42167305609618994
0.0812675,0.0930649,0.002549269908075002,-0.0005198655518504202,-0.4208257150603838
0.0820641,0.0931426,0.0022869307673496846,-0.00036126799482492195,-0.4200123197415877
0.0828606,0.0932189,0.0007481090225442076,-0.0003402995827579502,-0.4192368969751754
0.0836569,0.0932935,-0.0021476916633347354,-0.0004817646096457939,-0.41850414073809344
0.084453,0.0933667,-0.001721402496934713,-0.00029317363621857737,-0.41779961165835233
